Date,Draw,B1,B2,B3,B4,B5,E1,E2,Sum_Balls,Even_Count,Max_Gap,Has_13,Div_3_Count,Div_5_Count
2022-07-19 19:34:04.417622,1567,8,12,24,32,44,3,9,120,5,12,False,2,0
2022-07-24 02:44:14.918527,1568,9,17,28,41,46,4,7,141,2,13,False,1,0
2022-07-28 09:54:25.419432,1569,3,4,7,9,16,3,12,39,2,7,False,2,0
2022-08-01 17:04:35.920337,1570,7,34,40,43,44,1,5,168,3,27,False,0,1
2022-08-06 00:14:46.421243,1571,1,14,28,41,47,3,10,131,2,14,False,0,0
2022-08-10 07:24:56.922148,1572,6,12,20,22,34,6,11,94,5,12,False,2,1
2022-08-14 14:35:07.423053,1573,6,20,30,36,43,1,11,135,4,14,False,3,2
2022-08-18 21:45:17.923958,1574,4,15,16,21,31,4,12,87,2,11,False,2,1
2022-08-23 04:55:28.424864,1575,22,25,36,37,40,2,9,160,3,11,False,1,2
2022-08-27 12:05:38.925769,1576,6,12,14,28,33,2,11,93,4,14,False,3,0
2022-08-31 19:15:49.426674,1577,7,16,27,35,43,3,8,128,1,11,False,1,1
2022-09-05 02:25:59.927579,1578,1,2,24,41,47,4,9,115,2,22,False,1,0
2022-09-09 09:36:10.428485,1579,8,17,35,42,45,3,5,147,2,18,False,2,2
2022-09-13 16:46:20.929390,1580,2,7,24,44,45,1,7,122,3,20,False,2,1
2022-09-17 23:56:31.430295,1581,3,9,10,36,38,8,10,96,3,26,False,3,1
2022-09-22 07:06:41.931200,1582,3,15,30,36,38,2,9,122,3,15,False,4,2
2022-09-26 14:16:52.432106,1583,10,14,23,31,34,4,10,112,3,9,False,0,1
2022-09-30 21:27:02.933011,1584,16,21,38,44,50,8,11,169,4,17,False,1,1
2022-10-05 04:37:13.433916,1585,2,7,13,33,43,5,7,98,1,20,True,1,0
2022-10-09 11:47:23.934821,1586,1,14,18,21,32,2,5,86,3,13,False,2,0
2022-10-13 18:57:34.435727,1587,6,12,22,28,44,6,10,112,5,16,False,2,0
2022-10-18 02:07:44.936632,1588,4,22,25,35,49,1,11,135,2,18,False,0,2
2022-10-22 09:17:55.437537,1589,2,21,31,38,42,1,7,134,3,19,False,2,0
2022-10-26 16:28:05.938442,1590,31,33,35,38,48,5,7,185,2,10,False,2,1
2022-10-30 23:38:16.439348,1591,14,28,45,47,48,4,8,182,3,17,False,2,1
2022-11-04 06:48:26.940253,1592,2,4,9,26,43,2,10,84,3,17,False,1,0
2022-11-08 13:58:37.441158,1593,10,31,36,39,49,8,9,165,2,21,False,2,1
2022-11-12 21:08:47.942063,1594,2,18,24,34,37,8,11,115,4,16,False,2,0
2022-11-17 04:18:58.442969,1595,34,35,43,48,50,4,12,210,3,8,False,1,2
2022-11-21 11:29:08.943874,1596,19,36,39,42,49,3,11,185,2,17,False,3,0
2022-11-25 18:39:19.444779,1597,1,3,20,44,47,3,11,115,2,24,False,1,1
2022-11-30 01:49:29.945684,1598,9,30,35,42,49,6,10,165,2,21,False,3,2
2022-12-04 08:59:40.446590,1599,5,17,28,38,44,7,11,132,3,12,False,0,1
2022-12-08 16:09:50.947495,1600,6,28,29,48,49,3,12,160,3,22,False,2,0
2022-12-12 23:20:01.448400,1601,12,25,26,36,39,5,11,138,3,13,False,3,1
2022-12-17 06:30:11.949305,1602,4,7,22,49,50,10,12,132,3,27,False,0,1
2022-12-21 13:40:22.450211,1603,4,10,22,29,39,1,3,104,3,12,False,1,1
2022-12-25 20:50:32.951116,1604,16,36,37,39,40,9,10,168,3,20,False,2,1
2022-12-30 04:00:43.452021,1605,25,29,33,34,36,5,12,157,2,4,False,2,1
2023-01-03 11:10:53.952926,1606,13,29,34,40,47,4,10,163,2,16,True,0,1
2023-01-07 18:21:04.453832,1607,4,19,23,38,50,3,4,134,3,15,False,0,1
2023-01-12 01:31:14.954737,1608,12,17,24,38,42,4,6,133,4,14,False,3,0
2023-01-16 08:41:25.455642,1609,26,27,34,42,46,1,12,175,4,8,False,2,0
2023-01-20 15:51:35.956547,1610,2,4,6,7,11,2,7,30,3,4,False,1,0
2023-01-24 23:01:46.457453,1611,2,13,18,39,49,4,7,121,2,21,True,2,0
2023-01-29 06:11:56.958358,1612,13,24,25,39,45,3,7,146,1,14,True,3,2
2023-02-02 13:22:07.459263,1613,4,11,18,21,39,9,10,93,2,18,False,3,0
2023-02-06 20:32:17.960169,1614,2,8,13,19,40,7,11,82,3,21,True,0,1
2023-02-11 03:42:28.461074,1615,6,28,33,37,45,1,7,149,2,22,False,3,1
2023-02-15 10:52:38.961979,1616,2,8,10,25,29,4,10,74,3,15,False,0,2
2023-02-19 18:02:49.462884,1617,15,21,23,27,35,7,12,121,0,8,False,3,2
2023-02-24 01:12:59.963790,1618,9,23,26,33,46,1,3,137,2,14,False,2,0
2023-02-28 08:23:10.464695,1619,7,17,18,21,33,8,9,96,1,12,False,3,0
2023-03-04 15:33:20.965600,1620,19,26,40,41,47,1,5,173,2,14,False,0,1
2023-03-08 22:43:31.466505,1621,1,4,8,18,42,5,12,73,4,24,False,2,0
2023-03-13 05:53:41.967411,1622,19,31,36,37,48,6,9,171,2,12,False,2,0
2023-03-17 13:03:52.468316,1623,8,15,25,33,35,6,9,116,1,10,False,2,3
2023-03-21 20:14:02.969221,1624,3,21,34,42,47,4,10,147,2,18,False,3,0
2023-03-26 03:24:13.470126,1625,2,18,26,42,45,2,6,133,4,16,False,3,1
2023-03-30 10:34:23.971032,1626,5,7,11,12,46,10,12,81,2,34,False,1,1
2023-04-03 17:44:34.471937,1627,3,4,21,30,36,2,4,94,3,17,False,4,1
2023-04-08 00:54:44.972842,1628,8,22,33,43,47,6,8,153,2,14,False,1,0
2023-04-12 08:04:55.473747,1629,18,22,36,45,50,1,3,171,4,14,False,3,2
2023-04-16 15:15:05.974653,1630,12,20,29,41,49,3,5,151,2,12,False,1,1
2023-04-20 22:25:16.475558,1631,1,2,9,14,42,3,7,68,3,28,False,2,0
2023-04-25 05:35:26.976463,1632,20,22,28,46,48,2,4,164,5,18,False,1,1
2023-04-29 12:45:37.477368,1633,6,9,15,24,43,5,12,97,2,19,False,4,1
2023-05-03 19:55:47.978274,1634,14,19,28,39,44,2,10,144,3,11,False,1,0
2023-05-08 03:05:58.479179,1635,12,20,26,42,43,3,8,143,4,16,False,2,1
2023-05-12 10:16:08.980084,1636,9,15,43,44,46,4,11,157,2,28,False,2,1
2023-05-16 17:26:19.480989,1637,2,14,17,24,38,5,11,95,4,14,False,1,0
2023-05-21 00:36:29.981895,1638,3,14,17,23,28,3,6,85,2,11,False,1,0
2023-05-25 07:46:40.482800,1639,1,17,20,30,36,6,7,104,3,16,False,2,2
2023-05-29 14:56:50.983705,1640,3,12,29,33,47,3,11,124,1,17,False,3,0
2023-06-02 22:07:01.484610,1641,3,18,19,25,48,2,7,113,2,23,False,3,1
2023-06-07 05:17:11.985516,1642,13,15,32,36,37,3,11,133,2,17,True,2,1
2023-06-11 12:27:22.486421,1643,3,15,16,35,39,4,8,108,1,19,False,3,2
2023-06-15 19:37:32.987326,1644,10,15,22,29,38,2,11,114,3,9,False,1,2
2023-06-20 02:47:43.488231,1645,11,36,39,45,50,4,7,181,2,25,False,3,2
2023-06-24 09:57:53.989137,1646,1,4,19,30,39,7,10,93,2,15,False,2,1
2023-06-28 17:08:04.490042,1647,9,10,42,46,50,1,5,157,4,32,False,2,2
2023-07-03 00:18:14.990947,1648,10,18,24,25,41,7,12,118,3,16,False,2,2
2023-07-07 07:28:25.491852,1649,20,28,40,43,47,1,11,178,3,12,False,0,2
2023-07-11 14:38:35.992758,1650,24,30,38,39,50,2,8,181,4,11,False,3,2
2023-07-15 21:48:46.493663,1651,7,9,15,32,48,1,3,111,2,17,False,3,1
2023-07-20 04:58:56.994568,1652,4,7,21,34,42,5,11,108,3,14,False,2,0
2023-07-24 12:09:07.495473,1653,22,28,29,45,50,4,8,174,3,16,False,1,2
2023-07-28 19:19:17.996379,1654,6,8,29,30,44,6,12,117,4,21,False,2,1
2023-08-02 02:29:28.497284,1655,14,19,22,36,48,1,10,139,4,14,False,2,0
2023-08-06 09:39:38.998189,1656,11,18,28,39,40,1,10,136,3,11,False,2,1
2023-08-10 16:49:49.499094,1657,14,22,24,29,30,11,12,119,4,8,False,2,1
2023-08-15 00:00:00.000000,1658,8,22,33,43,45,2,4,151,2,14,False,2,1
